2019-12-10 16:16:54,358 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 12:00:13-08:00
2019-12-10 16:16:54,358 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 12:00:13-08:00
2019-12-10 16:16:54,358 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 12:00:14-08:00
2019-12-10 16:16:54,358 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 12:00:14-08:00
2019-12-10 16:16:54,358 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 12:00:14-08:00
2019-12-10 16:16:54,358 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 12:21:16-08:00
2019-12-10 16:16:54,359 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 12:32:02-08:00
2019-12-10 16:16:54,359 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 12:38:48-08:00
2019-12-10 16:16:54,361 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 12:55:55-08:00
2019-12-10 16:16:54,361 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 14:20:32-08:00
2019-12-10 16:16:54,361 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 14:51:27-08:00
2019-12-10 16:16:54,361 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 14:51:28-08:00
2019-12-10 16:16:54,361 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 14:56:15-08:00
2019-12-10 16:16:54,362 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 15:03:19-08:00
2019-12-10 16:16:54,362 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 15:03:19-08:00
2019-12-10 16:16:54,362 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 15:03:19-08:00
2019-12-10 16:16:54,364 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-10 15:15:29-08:00
2019-12-10 16:16:54,556 - tardis_continuum | DEBUG : 163 - Finding the last timesheet for Adam Benson
2019-12-10 16:16:54,556 - tardis_continuum | DEBUG : 165 - USER ID: 41
2019-12-10 16:16:54,648 - tardis_continuum | DEBUG : 185 - Timesheet found: {'sg_task_end': None, 'entity': {'type': 'Task', 'id': 22843, 'name': 'Pipeline'}, 'project': {'type': 'Project', 'id': 547, 'name': 'Admin'}, 'user': {'type': 'HumanUser', 'id': 41, 'name': 'Adam Benson'}, 'date': '2019-12-10', 'type': 'TimeLog', 'id': 3094, 'sg_task_start': datetime.datetime(2019, 12, 10, 15, 15, 29, tzinfo=<shotgun_api3.lib.sgtimezone.LocalTimezone object at 0x00000000036A52B0>)}
2019-12-10 16:24:01,382 - tardis_continuum | INFO : 59 - Continuum Activated!
2019-12-10 16:24:01,676 - tardis_continuum | DEBUG : 484 - Looking to see if Adam Benson is clocked in....
2019-12-10 16:24:01,905 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 16:08:10-08:00
2019-12-10 16:24:01,905 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 16:08:11-08:00
2019-12-10 16:24:01,905 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 16:18:12-08:00
2019-12-10 16:24:01,905 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 16:21:04-08:00
2019-12-10 16:24:01,907 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 16:21:05-08:00
2019-12-10 16:24:01,907 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 16:21:55-08:00
2019-12-10 16:24:01,907 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 16:23:49-08:00
2019-12-10 16:24:01,907 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 16:23:50-08:00
2019-12-10 16:24:01,907 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 16:25:47-08:00
2019-12-10 16:24:01,907 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 16:29:30-08:00
2019-12-10 16:24:01,907 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 16:29:31-08:00
2019-12-10 16:24:01,907 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 16:32:29-08:00
2019-12-10 16:24:01,907 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 16:38:49-08:00
2019-12-10 16:24:01,908 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 16:38:49-08:00
2019-12-10 16:24:01,908 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 16:38:50-08:00
2019-12-10 16:24:01,908 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 16:39:53-08:00
2019-12-10 16:24:01,908 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 16:42:34-08:00
2019-12-10 16:24:01,908 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 16:42:35-08:00
2019-12-10 16:24:01,910 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 16:43:58-08:00
2019-12-10 16:24:01,910 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 16:48:26-08:00
2019-12-10 16:24:01,910 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 16:48:27-08:00
2019-12-10 16:24:01,910 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 17:00:53-08:00
2019-12-10 16:24:01,910 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 17:02:51-08:00
2019-12-10 16:24:01,911 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 17:02:52-08:00
2019-12-10 16:24:01,911 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 17:23:25-08:00
2019-12-10 16:24:01,911 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 17:25:43-08:00
2019-12-10 16:24:01,911 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 17:25:44-08:00
2019-12-10 16:24:01,911 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 17:30:05-08:00
2019-12-10 16:24:01,911 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 17:30:13-08:00
2019-12-10 16:24:01,911 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 17:31:40-08:00
2019-12-10 16:24:01,911 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 17:31:40-08:00
2019-12-10 16:24:01,911 - tardis_continuum | DEBUG : 113 - Date converted: 2019-12-09 17:31:41-08:00
